UID,name,subregion,ecosection,CP,proportion_scaled,proportion_unscaled,value_scaled,value_unscaled,total_value,Gridded_UID,Desktop_UID,marxancode,section,speciesgroup,species,featuretype,featuretype for SS,attributetype,datatype,featurename for SS analysis,final_target_low,final_target_med,final_target_high,Issue,Tracked,species name,postremoval
pro_banksniiluutiksmconservancy,Banks Nii Luutiksm Conservancy,NC,North Coast Fjords,eco_inverts_seastarochre_records_d,0.002176594,0.002176594,350172.3205,350172.3205,160880894.5,eco_inverts_seastarochre_records_d,eco_inverts_seastarochre_records_d,7390100,eco,inverts,seastarochre,records,records,,d,Ochre sea star^,0,0,0,,^,Ochre star,no
pro_banksniiluutiksmconservancy,Banks Nii Luutiksm Conservancy,NC,North Coast Fjords,eco_plants_generalkelp_polygons_d,0.000254618,0.000254618,76346.43316,76346.43316,299847523.6,eco_plants_generalkelp_polygons_d,eco_plants_generalkelp_polygons_d,4060100,eco,plants,generalkelp,polygons,Distribution,,d,General Kelp,0.2,0.3,0.4,,,General Kelp,no
pro_banksniiluutiksmconservancy,Banks Nii Luutiksm Conservancy,NC,North Coast Fjords,eco_fish_rockfishyelloweye_phmasyn_m,0,2.44E-05,0,8.184933324,336050,eco_fish_rockfishyelloweye_phmasyn_m,eco_fish_rockfishyelloweye_phmasyn_m,6270100,eco,fish,rockfishyelloweye,phmasyn,Research CPUE,,m,Yelloweye Rockfish,0.4,0.5,0.6,,,Yelloweye rockfish,no
pro_banksniiluutiksmconservancy,Banks Nii Luutiksm Conservancy,NC,North Coast Fjords,eco_coarse_bottompatches_polygonsmixed_d,2.30E-05,2.30E-05,142252.653,142252.653,6185067402,eco_coarse_bottompatches_polygons_d_mixed,eco_coarse_bottompatches_polygonsmixed_d,3050200,eco,coarse,bottompatches,polygons,Bottom Patches,mixed,d,Mixed substrate,0.081,0.162,0.243,,,Bottom Patches,no
pro_banksniiluutiksmconservancy,Banks Nii Luutiksm Conservancy,NC,North Coast Fjords,eco_mammals_seaotter_modeledhabitat_d,4.48E-05,7.46E-05,184212.3765,307020.6275,4115963951,eco_mammals_seaotter_modeledhabitat_d,eco_mammals_seaotter_modeledhabitat_d,8150100,eco,mammals,seaotter,modeledhabitat,Modeled Habitat,,d,Sea Otter,0.4,0.5,0.6,,,Sea otter,no
pro_banksniiluutiksmconservancy,Banks Nii Luutiksm Conservancy,NC,North Coast Fjords,eco_coarse_geomorphicunits_polygonsfjordwallsteep_d,0.000111727,0.000111727,348592.2085,348592.2085,3120026609,eco_coarse_geomorphicunits_polygons_d_fjordwallsteep,eco_coarse_geomorphicunits_polygonsfjordwallsteep_d,3030500,eco,coarse,geomorphicunits,polygons,Geomorphic Units,fjordwallsteep,d,Fjord wall steep,0.062049,0.124098,0.186147,,,Geomorphic Units,no
pro_banksniiluutiksmconservancy,Banks Nii Luutiksm Conservancy,NC,North Coast Fjords,eco_inverts_urchingreen_records_d,0,0.000676453,0,1033759.404,1528206507,eco_inverts_urchingreen_records_d,eco_inverts_urchingreen_records_d,7460100,eco,inverts,urchingreen,records,records,,d,Green sea urchin,0.2,0.3,0.4,,,Green Urchin,no
pro_banksniiluutiksmconservancy,Banks Nii Luutiksm Conservancy,NC,North Coast Fjords,eco_fish_pollock_syn_m,3.50E-05,3.50E-05,10.89183676,10.89183676,311420,eco_fish_pollock_syn_m,eco_fish_pollock_syn_m,6090100,eco,fish,pollock,syn,Research CPUE,,m,Walleye Pollock ,0.1,0.15,0.2,,,Walleye Pollock ,no
pro_banksniiluutiksmconservancy,Banks Nii Luutiksm Conservancy,NC,North Coast Fjords,eco_fish_solepetrale_syn_m,6.86E-05,6.86E-05,18.79064376,18.79064376,273798,eco_fish_solepetrale_syn_m,eco_fish_solepetrale_syn_m,6370100,eco,fish,solepetrale,syn,Research CPUE,,m,Petrale Sole ,0.1,0.15,0.2,,,Petrale sole ,no
pro_banksniiluutiksmconservancy,Banks Nii Luutiksm Conservancy,NC,North Coast Fjords,eco_coarse_oceanreg_polygonsaristazabalbanksupwelling_d,0.000324264,0.000324264,1891023.79,1891023.79,5831742472,eco_coarse_oceanreg_polygons_d_aristazabalbanksupwelling,eco_coarse_oceanreg_polygonsaristazabalbanksupwelling_d,3080100,eco,coarse,oceanreg,polygons,Upper Ocean Subregion,aristazabalbanksupwelling,d,Aristazabal Banks Upwelling,0.058479,0.116958,0.175437,,,ocean reg,no
pro_banksniiluutiksmconservancy,Banks Nii Luutiksm Conservancy,NC,North Coast Fjords,eco_inverts_sponge_trawlsyn_d,0,5.60E-06,0,1.932971153,344926,eco_inverts_sponge_trawlsyn_d,eco_inverts_sponge_trawlsyn_d,7450100,eco,inverts,sponge,trawlsyn,Survey and Fishery CPUE,,d,Sponges,0.2,0.3,0.4,,,Demospongiae,no
pro_banksniiluutiksmconservancy,Banks Nii Luutiksm Conservancy,NC,North Coast Fjords,eco_fish_lingcod_phmasynsab_m,0,3.86E-05,0,15.98898968,413687,eco_fish_lingcod_phmasynsab_m,eco_fish_lingcod_phmasynsab_m,6070100,eco,fish,lingcod,phmasynsab,Research CPUE,,m,Lingcod,0.2,0.3,0.4,,,Lingcod,no
pro_banksniiluutiksmconservancy,Banks Nii Luutiksm Conservancy,NC,North Coast Fjords,eco_inverts_alcyonacea_model_d,3.06E-06,3.60E-06,0.061976464,0.072913487,20265.41745,eco_inverts_alcyonacea_model_d,eco_inverts_alcyonacea_model_d,7010100,eco,inverts,alcyonacea,model,predicted habitat,,d,Soft corals,0.2,0.3,0.4,,,Soft corals,no
pro_banksniiluutiksmconservancy,Banks Nii Luutiksm Conservancy,NC,North Coast Fjords,eco_birds_seaduck_densitywinter_d,0.000294635,0.00034663,3.087852832,3.632768038,10480.26149,eco_birds_seaduck_densitywinter_d,eco_birds_seaduck_densitywinter_d,5280300,eco,birds,seaduck,densitywinter,density in winter,,d,"Sea duck, unspecified",0.1,0.15,0.2,,,"Sea duck, unspecified",no
pro_banksniiluutiksmconservancy,Banks Nii Luutiksm Conservancy,NC,North Coast Fjords,eco_fish_solerock_phmasyn_m,7.84E-05,7.84E-05,20.68488545,20.68488545,263806,eco_fish_solerock_phmasyn_m,eco_fish_solerock_phmasyn_m,6390100,eco,fish,solerock,phmasyn,Research CPUE,,m,Rock Sole ,0.1,0.15,0.2,,,Rock sole ,no
pro_banksniiluutiksmconservancy,Banks Nii Luutiksm Conservancy,NC,North Coast Fjords,eco_coarse_geomorphicunits_polygonsfjordcrest_d,0.001067529,0.001067529,1305388.596,1305388.596,1222813470,eco_coarse_geomorphicunits_polygons_d_fjordcrest,eco_coarse_geomorphicunits_polygonsfjordcrest_d,3030100,eco,coarse,geomorphicunits,polygons,Geomorphic Units,fjordcrest,d,Fjord crest,0.098363,0.196726,0.295089,,,Geomorphic Units,no
pro_banksniiluutiksmconservancy,Banks Nii Luutiksm Conservancy,NC,North Coast Fjords,eco_inverts_dungeness_records_d,0,5.63E-05,0,350172.3205,6221696257,eco_inverts_dungeness_records_d,eco_inverts_dungeness_records_d,7240200,eco,inverts,dungeness,records,records,,d,Dungeness crab ,0.1,0.15,0.2,,,Dungeness crab ,no
pro_banksniiluutiksmconservancy,Banks Nii Luutiksm Conservancy,NC,North Coast Fjords,eco_fish_rockfishgreenstriped_phmasyn_m,4.88E-06,5.74E-06,1.407549546,1.655940642,288402,eco_fish_rockfishgreenstriped_phmasyn_m,eco_fish_rockfishgreenstriped_phmasyn_m,6150100,eco,fish,rockfishgreenstriped,phmasyn,Research CPUE,,m,Greenstriped Rockfish,0.1,0.15,0.2,,,Greenstriped rockfish,no
pro_banksniiluutiksmconservancy,Banks Nii Luutiksm Conservancy,NC,North Coast Fjords,eco_fish_hake_biomass_d,1.28E-06,1.28E-06,4525.770725,4525.770725,3536454091,eco_fish_hake_biomass_d,eco_fish_hake_biomass_d,6040100,eco,fish,hake,biomass,biomass index,,d,Pacific Hake ,0.1,0.15,0.2,1,,Pacific hake ,no
pro_banksniiluutiksmconservancy,Banks Nii Luutiksm Conservancy,NC,North Coast Fjords,eco_fish_rockfishredstripe_syn_m,6.38E-07,6.38E-07,0.15895785,0.15895785,249333,eco_fish_rockfishredstripe_syn_m,eco_fish_rockfishredstripe_syn_m,6180100,eco,fish,rockfishredstripe,syn,Research CPUE,,m,Redstripe Rockfish,0.2,0.3,0.4,,,Redstripe rockfish,no
pro_banksniiluutiksmconservancy,Banks Nii Luutiksm Conservancy,NC,North Coast Fjords,eco_inverts_urchinred_records_d,0,0.000543771,0,1869208.094,3437491444,eco_inverts_urchinred_records_d,eco_inverts_urchinred_records_d,7230100,eco,inverts,urchinred,records,records,,d,Red sea urchin,0.2,0.3,0.4,,,Red Urchin,no
pro_banksniiluutiksmconservancy,Banks Nii Luutiksm Conservancy,NC,North Coast Fjords,eco_mammals_harbourseal_haulouts_m,0.00063795,0.00075053,70212.28438,82602.68751,110059169.1,eco_mammals_harbourseal_haulouts_m,eco_mammals_harbourseal_haulouts_m,8110100,eco,mammals,harbourseal,haulouts,Haulouts,,m,Harbour Seal,0.4,0.5,0.6,,,Harbour seal,no
pro_banksniiluutiksmconservancy,Banks Nii Luutiksm Conservancy,NC,North Coast Fjords,eco_fish_arrowtooth_phmasynsab_m,8.91E-05,8.91E-05,37.63523449,37.63523449,422614,eco_fish_arrowtooth_phmasynsab_m,eco_fish_arrowtooth_phmasynsab_m,6010100,eco,fish,arrowtooth,phmasynsab,Research CPUE,,m,Arrowtooth Flounder,0.1,0.15,0.2,,,Arrowtooth flounder,no
pro_banksniiluutiksmconservancy,Banks Nii Luutiksm Conservancy,NC,North Coast Fjords,eco_birds_gooseswan_densitywinter_m,0.001966276,0.002313266,10.85090425,12.7657697,5518.504267,eco_birds_gooseswan_densitywinter_m,eco_birds_gooseswan_densitywinter_m,5270200,eco,birds,gooseswan,densitywinter,density in winter,,m,Goose/Swan,0.1,0.15,0.2,,,Goose/Swan,no
pro_banksniiluutiksmconservancy,Banks Nii Luutiksm Conservancy,NC,North Coast Fjords,eco_fish_rockfishtiger_phma_m,0,1.22E-05,0,1.664700726,136632,eco_fish_rockfishtiger_phma_m,eco_fish_rockfishtiger_phma_m,6240100,eco,fish,rockfishtiger,phma,Research CPUE,,m,Tiger Rockfish,0.2,0.3,0.4,,,Tiger rockfish,no
pro_banksniiluutiksmconservancy,Banks Nii Luutiksm Conservancy,NC,North Coast Fjords,eco_plants_chlorophylla_concentration_d,1.20E-06,1.20E-06,0.317769236,0.317769236,264615.2246,eco_plants_chlorophylla_concentration_d,eco_plants_chlorophylla_concentration_d,4010100,eco,plants,chlorophylla,concentration,Chlorophyll A Concentration,,d,Phytoplankton,0.2,0.3,0.4,,,Phytoplankton,no
pro_banksniiluutiksmconservancy,Banks Nii Luutiksm Conservancy,NC,North Coast Fjords,eco_fish_rockfishwidow_syn_m,3.47E-05,3.47E-05,6.106310561,6.106310561,176212,eco_fish_rockfishwidow_syn_m,eco_fish_rockfishwidow_syn_m,6260100,eco,fish,rockfishwidow,syn,Research CPUE,,m,Widow Rockfish,0.2,0.3,0.4,,,Widow rockfish,no
pro_banksniiluutiksmconservancy,Banks Nii Luutiksm Conservancy,NC,North Coast Fjords,eco_inverts_shrimpspinypink_records_d,3.40E-06,4.00E-06,6310.26653,7423.842976,1856755577,eco_inverts_shrimpspinypink_records_d,eco_inverts_shrimpspinypink_records_d,7310100,eco,inverts,shrimpspinypink,records,records,,d,Spiny or northern pink shrimp^,0,0,0,,^,Spiny or northern pink shrimp,no
pro_banksniiluutiksmconservancy,Banks Nii Luutiksm Conservancy,NC,North Coast Fjords,eco_fish_rockfishsilvergray_phmasyn_m,4.71E-05,5.55E-05,18.03465878,21.21724563,382576,eco_fish_rockfishsilvergray_phmasyn_m,eco_fish_rockfishsilvergray_phmasyn_m,6230100,eco,fish,rockfishsilvergray,phmasyn,Research CPUE,,m,Silvergray Rockfish,0.1,0.15,0.2,,,Silvergray rockfish,no
pro_banksniiluutiksmconservancy,Banks Nii Luutiksm Conservancy,NC,North Coast Fjords,eco_birds_murrelgalcid_densitywinter_d,0,1.28E-05,0,0.066216946,5181.526087,eco_birds_murrelgalcid_densitywinter_d,eco_birds_murrelgalcid_densitywinter_d,5250200,eco,birds,murrelgalcid,densitywinter,density in winter,,d,Murres/Large Alcids,0.1,0.15,0.2,,,Murres/Large Alcids,no
pro_banksniiluutiksmconservancy,Banks Nii Luutiksm Conservancy,NC,North Coast Fjords,eco_plants_bullkelp_polygons_d,0.000759553,0.000759553,73766.54246,73766.54246,97118353.29,eco_plants_bullkelp_polygons_d,eco_plants_bullkelp_polygons_d,4020100,eco,plants,bullkelp,polygons,Distribution,,d,Bull Kelp,0.2,0.3,0.4,,,Bull Kelp,no
pro_dukeofedinburghpinestormtreeislandsecologicalres,Duke Of Edinburgh (Pine/Storm/Tree Islands) Ecological Reserve,NVI,Queen Charlotte Strait,eco_coarse_ebsas_polygonsnorthislandstraits_d,0.001327666,0.001327666,4186828.619,4186828.619,3153524613,eco_coarse_ebsas_polygons_d_northislandstraits,eco_coarse_ebsas_polygonsnorthislandstraits_d,3101100,eco,coarse,ebsas,polygons,EBSAS,northislandstraits,d,North Island Straits,0.027072,0.054143,0.081215,,,EBSAS,no
pro_dukeofedinburghpinestormtreeislandsecologicalres,Duke Of Edinburgh (Pine/Storm/Tree Islands) Ecological Reserve,NVI,Queen Charlotte Strait,eco_mammals_harbourporpoise_density_d,0,0.000455029,0,6.767218054,14872.05593,eco_mammals_harbourporpoise_density_d,eco_mammals_harbourporpoise_density_d,8020100,eco,mammals,harbourporpoise,density,density,,d,Harbour Porpoise^,0,0,0,,^,Harbour porpoise,no
pro_dukeofedinburghpinestormtreeislandsecologicalres,Duke Of Edinburgh (Pine/Storm/Tree Islands) Ecological Reserve,NVI,Queen Charlotte Strait,eco_fish_arrowtooth_phmasynsab_m,0,8.36E-05,0,35.34364499,422614,eco_fish_arrowtooth_phmasynsab_m,eco_fish_arrowtooth_phmasynsab_m,6010100,eco,fish,arrowtooth,phmasynsab,Research CPUE,,m,Arrowtooth Flounder,0.1,0.15,0.2,,,Arrowtooth flounder,no
pro_dukeofedinburghpinestormtreeislandsecologicalres,Duke Of Edinburgh (Pine/Storm/Tree Islands) Ecological Reserve,NVI,Queen Charlotte Strait,eco_fish_skatebig_phmasyn_m,0,7.18E-05,0,21.48180954,299313,eco_fish_skatebig_phmasyn_m,eco_fish_skatebig_phmasyn_m,6320100,eco,fish,skatebig,phmasyn,Research CPUE,,m,Big Skate ,0.4,0.5,0.6,,,Big Skate ,no
pro_dukeofedinburghpinestormtreeislandsecologicalres,Duke Of Edinburgh (Pine/Storm/Tree Islands) Ecological Reserve,NVI,Queen Charlotte Strait,eco_coarse_coastalclasses_linesrockcliff_d,0.001246828,0.001246828,7715.342284,7715.342284,6187975.355,eco_coarse_coastalclasses_lines_d_rockcliff,eco_coarse_coastalclasses_linesrockcliff_d,3090700,eco,coarse,coastalclasses,lines,Coastal Classes,rockcliff,d,Rock Cliff,0.008644,0.017288,0.025932,,,Coastal Classes,no
pro_dukeofedinburghpinestormtreeislandsecologicalres,Duke Of Edinburgh (Pine/Storm/Tree Islands) Ecological Reserve,NVI,Queen Charlotte Strait,eco_birds_pelagiccormorant_coloniesri1_d,0.00631262,0.007426611,4270462.225,5024073.206,676496049,eco_birds_pelagiccormorant_colonies_d_ri1,eco_birds_pelagiccormorant_coloniesri1_d,5110100,eco,birds,pelagiccormorant,colonies,colonies,ri1,d,Pelagic cormorant ri1,0.2,0.3,0.4,,,Pelagic cormorant,no
pro_dukeofedinburghpinestormtreeislandsecologicalres,Duke Of Edinburgh (Pine/Storm/Tree Islands) Ecological Reserve,NVI,Queen Charlotte Strait,eco_birds_stormpetrel_coloniesri1_d,0.000357497,0.000357497,1130718.778,1130718.778,3162875417,eco_birds_stormpetrel_colonies_d_ri1,eco_birds_stormpetrel_coloniesri1_d,5010100,eco,birds,stormpetrel,colonies,colonies,ri1,d,Storm Petrel ri1,0.2,0.3,0.4,,,Storm Petrel,no
pro_dukeofedinburghpinestormtreeislandsecologicalres,Duke Of Edinburgh (Pine/Storm/Tree Islands) Ecological Reserve,NVI,Queen Charlotte Strait,eco_birds_shorebirdsand_keysites_d,0.035551068,0.041824786,3583130.632,4215447.802,100788268.6,eco_birds_shorebirdsand_keysites_d,eco_birds_shorebirdsand_keysites_d,5150100,eco,birds,shorebirdsand,keysites,Key Sites,,d,Shorebird (sand),0.4,0.5,0.6,,,Shorebird (sand),no
pro_dukeofedinburghpinestormtreeislandsecologicalres,Duke Of Edinburgh (Pine/Storm/Tree Islands) Ecological Reserve,NVI,Queen Charlotte Strait,eco_mammals_killerwhaletransient_hsi_d,0.000121842,0.000143344,3583130.632,4215447.802,29407930625,eco_mammals_killerwhaletransient_hsi_d,eco_mammals_killerwhaletransient_hsi_d,8090100,eco,mammals,killerwhaletransient,hsi,Habitat of Special Importance,,d,Killer Whale - Transients^,0,0,0,,^,Orca NE Pacific Transients,no
pro_dukeofedinburghpinestormtreeislandsecologicalres,Duke Of Edinburgh (Pine/Storm/Tree Islands) Ecological Reserve,NVI,Queen Charlotte Strait,eco_fish_skatelongnose_phmasyn_m,0,4.89E-05,0,20.36957761,416551,eco_fish_skatelongnose_phmasyn_m,eco_fish_skatelongnose_phmasyn_m,6330100,eco,fish,skatelongnose,phmasyn,Research CPUE,,m,Longnose Skate,0.2,0.3,0.4,,,Longnose skate,no
pro_dukeofedinburghpinestormtreeislandsecologicalres,Duke Of Edinburgh (Pine/Storm/Tree Islands) Ecological Reserve,NVI,Queen Charlotte Strait,eco_birds_cormorant_density_m,0,0.001273799,0,8.587955257,6742.000519,eco_birds_cormorant_density_m,eco_birds_cormorant_density_m,5300100,eco,birds,cormorant,density,density - yr round,,m,Double-crested cormorant,0.1,0.15,0.2,,,Double-crested cormorant,no
pro_dukeofedinburghpinestormtreeislandsecologicalres,Duke Of Edinburgh (Pine/Storm/Tree Islands) Ecological Reserve,NVI,Queen Charlotte Strait,eco_birds_tuftedpuffin_coloniesri1_d,0,0.002381576,0,4245998.102,1782852187,eco_birds_tuftedpuffin_colonies_d_ri1,eco_birds_tuftedpuffin_coloniesri1_d,5030100,eco,birds,tuftedpuffin,colonies,colonies,ri1,d,Tufted Puffin ri1,0.4,0.5,0.6,,,Tufted Puffin,no
pro_dukeofedinburghpinestormtreeislandsecologicalres,Duke Of Edinburgh (Pine/Storm/Tree Islands) Ecological Reserve,NVI,Queen Charlotte Strait,eco_birds_pigeonguillemot_density_m,0.001657786,0.001950336,10.59238959,12.46163481,6389.479904,eco_birds_pigeonguillemot_density_m,eco_birds_pigeonguillemot_density_m,5320100,eco,birds,pigeonguillemot,density,density - yr round,,m,Pigeon Guillemot,0.1,0.15,0.2,,,Pigeon Guillemot,no
pro_dukeofedinburghpinestormtreeislandsecologicalres,Duke Of Edinburgh (Pine/Storm/Tree Islands) Ecological Reserve,NVI,Queen Charlotte Strait,eco_birds_loongrebe_density_d,8.16E-05,9.60E-05,1.397872278,1.644555622,17130.04888,eco_birds_loongrebe_density_d,eco_birds_loongrebe_density_d,5290100,eco,birds,loongrebe,density,density - yr round,,d,Loon/Grebe,0.1,0.15,0.2,,,Loon/Grebe,no
pro_dukeofedinburghpinestormtreeislandsecologicalres,Duke Of Edinburgh (Pine/Storm/Tree Islands) Ecological Reserve,NVI,Queen Charlotte Strait,eco_birds_rhinocerosauklet_coloniesri3_d,0,0.009181415,0,4245997.998,462455715.7,eco_birds_rhinocerosauklet_colonies_d_ri3,eco_birds_rhinocerosauklet_coloniesri3_d,5070300,eco,birds,rhinocerosauklet,colonies,colonies,ri3,d,Rhinoceros Auklet ri3,0.2,0.3,0.4,,,Rhinoceros Auklet,no
pro_dukeofedinburghpinestormtreeislandsecologicalres,Duke Of Edinburgh (Pine/Storm/Tree Islands) Ecological Reserve,NVI,Queen Charlotte Strait,eco_birds_gull_density_m,0.000877906,0.001032831,5.020963437,5.907015809,5719.247376,eco_birds_gull_density_m,eco_birds_gull_density_m,5260100,eco,birds,gull,density,density - yr round,,m,Gulls,0.1,0.15,0.2,,,Gulls,no
pro_dukeofedinburghpinestormtreeislandsecologicalres,Duke Of Edinburgh (Pine/Storm/Tree Islands) Ecological Reserve,NVI,Queen Charlotte Strait,eco_birds_blackoystercatcher_nestingsites_d,0.002211268,0.002601492,5845419.388,6876963.985,2643469009,eco_birds_blackoystercatcher_nestingsites_d,eco_birds_blackoystercatcher_nestingsites_d,5140200,eco,birds,blackoystercatcher,nestingsites,nesting sites,,d,Black Oystercatcher,0.2,0.3,0.4,,,Black Oystercatcher,no
pro_dukeofedinburghpinestormtreeislandsecologicalres,Duke Of Edinburgh (Pine/Storm/Tree Islands) Ecological Reserve,NVI,Queen Charlotte Strait,eco_coarse_ecosections_polygonsqcst_d,0.001705277,0.001705277,4215447.802,4215447.802,2472001366,eco_coarse_ecosections_polygons_d_qcst,eco_coarse_ecosections_polygonsqcst_d,3060400,eco,coarse,ecosections,polygons,Ecosections,qcst,d,Queen Charlotte Strait,0.075645,0.15129,0.226935,,,Ecosections,no
pro_dukeofedinburghpinestormtreeislandsecologicalres,Duke Of Edinburgh (Pine/Storm/Tree Islands) Ecological Reserve,NVI,Queen Charlotte Strait,eco_birds_stormpetrel_coloniesri3_d,0.021386473,0.021386473,5530062.755,5530062.755,258577596.3,eco_birds_stormpetrel_colonies_d_ri3,eco_birds_stormpetrel_coloniesri3_d,5010300,eco,birds,stormpetrel,colonies,colonies,ri3,d,Storm Petrel ri3,0.2,0.3,0.4,,,Storm Petrel,no
pro_dukeofedinburghpinestormtreeislandsecologicalres,Duke Of Edinburgh (Pine/Storm/Tree Islands) Ecological Reserve,NVI,Queen Charlotte Strait,eco_plants_surfgrass_biobands_d,0.000736424,0.000736424,2520.27445,2520.27445,3422313.4,eco_plants_surfgrass_biobands_d,eco_plants_surfgrass_biobands_d,4050100,eco,plants,surfgrass,biobands,Biobands,,d,Surfgrass,0.2,0.3,0.4,,,Surfgrass,no
pro_dukeofedinburghpinestormtreeislandsecologicalres,Duke Of Edinburgh (Pine/Storm/Tree Islands) Ecological Reserve,NVI,Queen Charlotte Strait,eco_mammals_minkewhale_density_d,0,5.37E-05,0,0.28189492,5247.725269,eco_mammals_minkewhale_density_d,eco_mammals_minkewhale_density_d,8170100,eco,mammals,minkewhale,density,density,,d,Common Minke Whale^,0,0,0,,^,Minke whale,no
pro_dukeofedinburghpinestormtreeislandsecologicalres,Duke Of Edinburgh (Pine/Storm/Tree Islands) Ecological Reserve,NVI,Queen Charlotte Strait,eco_birds_mamu_density_d,0,0.000105879,0,1.658946631,15668.29045,eco_birds_mamu_density_d,eco_birds_mamu_density_d,5310100,eco,birds,mamu,density,density - yr round,,d,Marbled Murrelet,0.1,0.15,0.2,,,Marbled Murrelet,no
pro_dukeofedinburghpinestormtreeislandsecologicalres,Duke Of Edinburgh (Pine/Storm/Tree Islands) Ecological Reserve,NVI,Queen Charlotte Strait,eco_birds_stormpetrel_coloniesri2_d,0.005353833,0.005353833,4801844.506,4801844.506,896898372.4,eco_birds_stormpetrel_colonies_d_ri2,eco_birds_stormpetrel_coloniesri2_d,5010200,eco,birds,stormpetrel,colonies,colonies,ri2,d,Storm Petrel ri2,0.2,0.3,0.4,,,Storm Petrel,no
pro_dukeofedinburghpinestormtreeislandsecologicalres,Duke Of Edinburgh (Pine/Storm/Tree Islands) Ecological Reserve,NVI,Queen Charlotte Strait,eco_birds_shorebirdrock_density_d,0.000203611,0.000239542,1.264848605,1.488057182,6212.09654,eco_birds_shorebirdrock_density_d,eco_birds_shorebirdrock_density_d,5330100,eco,birds,shorebirdrock,density,density - yr round,,d,Shorebird (rocky),0.1,0.15,0.2,,,Shorebird (rocky),no
pro_dukeofedinburghpinestormtreeislandsecologicalres,Duke Of Edinburgh (Pine/Storm/Tree Islands) Ecological Reserve,NVI,Queen Charlotte Strait,eco_inverts_pennatulacea_model_d,5.70E-06,9.50E-06,0.081034898,0.135058163,14217.02056,eco_inverts_pennatulacea_model_d,eco_inverts_pennatulacea_model_d,7380200,eco,inverts,pennatulacea,model,predicted habitat,,d,Sea pens,0.2,0.3,0.4,,,Sea pens,no
