UID,name,subregion,ecosection,CP,proportion_scaled,proportion_unscaled,value_scaled,value_unscaled,total_value,Gridded_UID,Desktop_UID,marxancode,section,speciesgroup,species,featuretype,featuretype for SS,attributetype,datatype,featurename for SS analysis,final_target_low,final_target_med,final_target_high,Issue,Tracked,species name,postremoval,Replication method,Replication_All species_areas,Replication_All species_Seabirds,Replication_All species_fish,Replication_All species_invertebrates,Replication_All species_plants and algae,Replication_All species_marine mammals_reptiles,Replication_Habitat classes_Biophysical units,Replication_Habitat classes_Bottom patches,Replication_Habitat classes_Ecosections,Replication_Habitat classes_Geomorphic units,Replication_Habitat classes_Ocean regions,Replication_Habitat classes_EBSAs,Conservation_concern_features,Habitat_feature_count_metric,Species_feature_count_metric,Ecological Intactness_upper predator,Ecological Intactness_mammals,Ecological Intactness_forage species,Ecological Intactness_habitat forming,Ecological Intactness_Bird species,Ecological Intactness_nutrient exchangers,significant_area_feature_count ,scaled_updated_2020Sep3
S2_NVI_15,Nala_gla_la_1_S2MFN,NVI,Johnstone Strait,eco_coarse_geomorphicunits_polygonsfjordmound_d,0.00019349333684373936,0.00019349333684373936,348473.03907591896,348473.03907591896,1800956274.56845,eco_coarse_geomorphicunits_polygons_d_fjordmound,eco_coarse_geomorphicunits_polygonsfjordmound_d,3030400,eco,coarse,geomorphicunits,polygons,Geomorphic Units,fjordmound,d,Fjord mound,0.081137,0.162274,0.24341100000000002,,,Geomorphic Units,no,Area,,,,,,,,,,1.0,,,,1.0,,,,,,,,,
S2_NVI_15,Nala_gla_la_1_S2MFN,NVI,Johnstone Strait,eco_birds_murrelgalcid_densitywinter_d,0.0,0.0,0.0,0.0,5181.52568864822,eco_birds_murrelgalcid_densitywinter_d,eco_birds_murrelgalcid_densitywinter_d,5250200,eco,birds,murrelgalcid,densitywinter,density in winter,,d,Murres/Large Alcids,0.1,0.15,0.2,,,Murres/Large Alcids,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_NVI_15,Nala_gla_la_1_S2MFN,NVI,Johnstone Strait,eco_birds_smallalcid_density_d,0.0,0.0,0.0,0.0,13494.6283326149,eco_birds_smallalcid_density_d,eco_birds_smallalcid_density_d,5240100,eco,birds,smallalcid,density,density - yr round,,d,Small Alcids,0.1,0.15,0.2,,,Small Alcids,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_birds_loongrebe_densitywinter_d,0.003674370898423589,0.004322789292263045,15.891994190968681,18.696463754080803,4325.0925478935205,eco_birds_loongrebe_densitywinter_d,eco_birds_loongrebe_densitywinter_d,5290200,eco,birds,loongrebe,densitywinter,density in winter,,d,Loon/Grebe,0.1,0.15,0.2,,,Loon/Grebe,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_coarse_coastalclasses_linesrockcliff_d,0.0011704960354152,0.0011704960354152,7242.8313035377905,7242.8313035377905,6187830.70116816,eco_coarse_coastalclasses_lines_d_rockcliff,eco_coarse_coastalclasses_linesrockcliff_d,3090700,eco,coarse,coastalclasses,lines,Coastal Classes,rockcliff,d,Rock Cliff,0.008643999999999999,0.017287999999999998,0.025932,,,Coastal Classes,no,do not assess,,,,,,,,,,,,,,1.0,,,,,,,,,
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_fish_salmonpinkodd_diversity_d,7.759220183687596e-05,9.128494333750116e-05,0.0005676613608597537,0.000667836895129122,7.315958916247309,eco_fish_salmonpinkodd_diversity_d,eco_fish_salmonpinkodd_diversity_d,6590500,eco,fish,salmonpinkodd,diversity,diversity hotspot,,d,Pink Salmon (odd),0.2,0.3,0.4,,,Pink salmon (odd),no,Density,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_fish_salmonchum_diversity_d,5.182536405867757e-05,6.0971016539620676e-05,0.000851492041289628,0.00100175534269368,16.4300252734463,eco_fish_salmonchum_diversity_d,eco_fish_salmonchum_diversity_d,6590300,eco,fish,salmonchum,diversity,diversity hotspot,,d,Chum Salmon,0.2,0.3,0.4,,,Chum salmon,no,Density,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_inverts_dungeness_records_d,0.0005805149726165611,0.0006829587913136012,3611787.8323405627,4249162.15569478,6221696257.1372,eco_inverts_dungeness_records_d,eco_inverts_dungeness_records_d,7240200,eco,inverts,dungeness,records,records,,d,Dungeness crab ,0.1,0.15,0.2,,,Dungeness crab ,no,Point,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_birds_cormorant_density_m,0.0,0.0,0.0,0.0,6742.00041294098,eco_birds_cormorant_density_m,eco_birds_cormorant_density_m,5300100,eco,birds,cormorant,density,density - yr round,,m,Double-crested cormorant,0.1,0.15,0.2,,,Double-crested cormorant,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_birds_loongrebe_density_d,0.0008293172466674464,0.0009756673490205252,14.205307489617304,16.7121264583733,17128.9184527397,eco_birds_loongrebe_density_d,eco_birds_loongrebe_density_d,5290100,eco,birds,loongrebe,density,density - yr round,,d,Loon/Grebe,0.1,0.15,0.2,,,Loon/Grebe,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_birds_gull_density_m,0.0,0.0,0.0,0.0,5719.24769496918,eco_birds_gull_density_m,eco_birds_gull_density_m,5260100,eco,birds,gull,density,density - yr round,,m,Gulls,0.1,0.15,0.2,,,Gulls,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_coarse_ecosections_polygonsjs_d,0.0026446586649537178,0.0026446586649537178,5332347.34688035,5332347.34688035,2016270537.11813,eco_coarse_ecosections_polygons_d_js,eco_coarse_ecosections_polygonsjs_d,3060100,eco,coarse,ecosections,polygons,Ecosections,js,d,Johnstone Strait,0.07142000000000001,0.14284000000000002,0.21425999999999998,,,Ecosections,no,Area,,,,,,,,,1.0,,,,,1.0,,,,,,,,,
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_fish_salmonsockeye_diversity_d,8.875829368028307e-05,0.00010442152197680364,0.00040333833534771964,0.00047451568864437596,4.54423264152179,eco_fish_salmonsockeye_diversity_d,eco_fish_salmonsockeye_diversity_d,6590700,eco,fish,salmonsockeye,diversity,diversity hotspot,,d,Sockeye Salmon,0.2,0.3,0.4,,,Sockeye salmon,no,Density,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_areas_estuaries_polygons_d,6.099312641241706e-06,6.099312641241706e-06,1925.2842206283701,1925.2842206283701,315655932.704643,eco_areas_estuaries_polygons_d,eco_areas_estuaries_polygons_d,3010700,eco,areas,estuaries,polygons,polygons,,d,Estuaries,0.2,0.4,0.6,,,Estuaries,no,Area,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_birds_smallalcid_densitywinter_d,0.0,0.0,0.0,0.0,342.535910129547,eco_birds_smallalcid_densitywinter_d,eco_birds_smallalcid_densitywinter_d,5240200,eco,birds,smallalcid,densitywinter,density in winter,,d,Small Alcids,0.1,0.15,0.2,,,Small Alcids,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_birds_mamu_density_d,0.00051107641630706,0.000601266372125953,8.006396790022041,9.419290341202402,15665.7527809143,eco_birds_mamu_density_d,eco_birds_mamu_density_d,5310100,eco,birds,mamu,density,density - yr round,,d,Marbled Murrelet,0.1,0.15,0.2,,,Marbled Murrelet,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_birds_cormorant_densitywinter_m,0.0,0.0,0.0,0.0,2173.8053808212303,eco_birds_cormorant_densitywinter_m,eco_birds_cormorant_densitywinter_m,5300200,eco,birds,cormorant,densitywinter,density in winter,,m,Unspecified Cormorant  ,0.1,0.15,0.2,,,Unspecified Cormorant  ,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_birds_puffin_density_d,0.0,0.0,0.0,0.0,2399.66238021851,eco_birds_puffin_density_d,eco_birds_puffin_density_d,5230100,eco,birds,puffin,density,density - yr round,,d,Puffins,0.1,0.15,0.2,,,Puffins,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_birds_pigeonguillemot_density_m,0.0,0.0,0.0,0.0,6389.479493618011,eco_birds_pigeonguillemot_density_m,eco_birds_pigeonguillemot_density_m,5320100,eco,birds,pigeonguillemot,density,density - yr round,,m,Pigeon Guillemot,0.1,0.15,0.2,,,Pigeon Guillemot,no,Density,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_coarse_oceanreg_polygonsmainlandfjords_d,0.0005637463253192672,0.0005637463253192672,5332236.22857494,5332236.22857494,9458573810.75633,eco_coarse_oceanreg_polygons_d_mainlandfjords,eco_coarse_oceanreg_polygonsmainlandfjords_d,3080200,eco,coarse,oceanreg,polygons,Upper Ocean Subregion,mainlandfjords,d,Mainland Fjords,0.045899,0.091798,0.137697,,,ocean reg,no,Area,,,,,,,,,,,1.0,,,1.0,,,,,,,,,
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_coarse_coastalclasses_linesrockramp_d,7.331157434092537e-05,7.331157434092537e-05,758.9193803038561,758.9193803038561,10351972.2107536,eco_coarse_coastalclasses_lines_d_rockramp,eco_coarse_coastalclasses_linesrockramp_d,3090900,eco,coarse,coastalclasses,lines,Coastal Classes,rockramp,d,Rock Ramp,0.006569,0.013138,0.019707,,,Coastal Classes,no,do not assess,,,,,,,,,,,,,,1.0,,,,,,,,,
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_areas_highcurrent_ebsa_d,0.09491356487128767,0.09491356487128767,421153.117283157,421153.117283157,4437227.89102151,eco_areas_highcurrent_ebsa_d,eco_areas_highcurrent_ebsa_d,3010500,eco,areas,highcurrent,ebsa,EBSA,,d,High Current,0.2,0.4,0.6,,,High Current,no,spatially restricted,,,,,,,,,,,,,,1.0,,,,,,,,,
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_birds_shearwaterfulmar_density_d,0.0,0.0,0.0,0.0,23993.4004516602,eco_birds_shearwaterfulmar_density_d,eco_birds_shearwaterfulmar_density_d,5210100,eco,birds,shearwaterfulmar,density,density - yr round,,d,Shearwaters and Fulmars,0.1,0.15,0.2,,,Shearwaters and Fulmars,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_inverts_octopusgiantpacific_records_d,0.0004521455297736045,0.0005319359173807112,3834699.0207070336,4511410.61259651,8481116738.29247,eco_inverts_octopusgiantpacific_records_d,eco_inverts_octopusgiantpacific_records_d,7140100,eco,inverts,octopusgiantpacific,records,records,,d,Giant Pacific octopus,0.2,0.3,0.4,,,Giant pacific octopus,no,Point,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_areas_highrugosity_polygons_d,0.000181687070665193,0.000181687070665193,3865916.8583961,3865916.8583961,21277886446.4169,eco_areas_highrugosity_polygons_d,eco_areas_highrugosity_polygons_d,3010100,eco,areas,highrugosity,polygons,polygons,,d,High Rugosity,0.2,0.4,0.6,,,High Rugosity,no,Area,1.0,,,,,,,,,,,,,,,,,,,,,1.0,
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_birds_heron_densitywinter_m,0.0,0.0,0.0,0.0,2013.3244407176999,eco_birds_heron_densitywinter_m,eco_birds_heron_densitywinter_m,5350100,eco,birds,heron,densitywinter,density in winter,,m,Great Blue Heron,0.1,0.15,0.2,,,Great Blue Heron,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_plants_chlorophylla_bloom_d,6.3167797359597215e-06,6.3167797359597215e-06,5.32872800000011,5.32872800000011,843583.0,eco_plants_chlorophylla_bloom_d,eco_plants_chlorophylla_bloom_d,4010200,eco,plants,chlorophylla,bloom,Chlorophyll A Blooms,,d,Phytoplankton^,0.0,0.0,0.0,1.0,^,Phytoplankton,no,no target,,,,,,,,,,,,,,,,,,,,,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_coarse_bottompatches_polygonssoft_d,8.582632294616429e-05,8.582632294616429e-05,711597.475288987,711597.475288987,8291133196.226359,eco_coarse_bottompatches_polygons_d_soft,eco_coarse_bottompatches_polygonssoft_d,3050300,eco,coarse,bottompatches,polygons,Bottom Patches,soft,d,Soft substrate,0.073,0.146,0.21899999999999997,,,Bottom Patches,no,Area,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_birds_seaduck_densitystaging_d,0.0,0.0,0.0,0.0,16243.145740508999,eco_birds_seaduck_densitystaging_d,eco_birds_seaduck_densitystaging_d,5280200,eco,birds,seaduck,densitystaging,density - staging,,d,"Sea duck, unspecified",0.1,0.15,0.2,,,"Sea duck, unspecified",no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_inverts_prawn_records_d,0.00035613054467359965,0.0004189771113807055,4532495.220424065,5332347.31814596,12727061152.7528,eco_inverts_prawn_records_d,eco_inverts_prawn_records_d,7350100,eco,inverts,prawn,records,records,,d,Spot prawn^,0.0,0.0,0.0,,^,Prawn,no,no target,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_coarse_bottompatches_polygonshard_d,0.00012700023964892424,0.00012700023964892424,541649.2970554121,541649.2970554121,4264947046.97197,eco_coarse_bottompatches_polygons_d_hard,eco_coarse_bottompatches_polygonshard_d,3050100,eco,coarse,bottompatches,polygons,Bottom Patches,hard,d,Hard substrate,0.1,0.2,0.3,,,Bottom Patches,no,Area,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_fish_salmon_biomass_d,1.3504820770593245e-05,1.5888024435992053e-05,561.5482766882515,660.645031397943,41581320.1987118,eco_fish_salmon_biomass_d,eco_fish_salmon_biomass_d,6590100,eco,fish,salmon,biomass,biomass hotspot,,d,Pacific Salmon,0.2,0.3,0.4,,,Pacific salmon,no,Density,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_birds_gooseswan_density_m,0.0008564827939027591,0.0010076268163561873,10.705779184796494,12.5950343350547,12499.701407909399,eco_birds_gooseswan_density_m,eco_birds_gooseswan_density_m,5270100,eco,birds,gooseswan,density,density - yr round,,m,Goose/Swan,0.1,0.15,0.2,,,Goose/Swan,no,Density,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_inverts_shrimpsidestripe_records_d,0.0008707897028831812,0.0010244584739802134,3374021.886670687,3969437.51373022,3874669022.26716,eco_inverts_shrimpsidestripe_records_d,eco_inverts_shrimpsidestripe_records_d,7300100,eco,inverts,shrimpsidestripe,records,records,,d,Sidestripe shrimp^,0.0,0.0,0.0,,^,Sidestripe shrimp,no,no target,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_birds_petrelphalarope_density_d,0.0,0.0,0.0,0.0,10991.6841826439,eco_birds_petrelphalarope_density_d,eco_birds_petrelphalarope_density_d,5220100,eco,birds,petrelphalarope,density,density - yr round,,d,Storm Petrel,0.1,0.15,0.2,,,Storm Petrel,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_plants_bullkelp_biobands_d,5.1639656421832144e-05,6.075253696686135e-05,398.58887303642683,468.928085925208,7718658.501142,eco_plants_bullkelp_biobands_d,eco_plants_bullkelp_biobands_d,4020200,eco,plants,bullkelp,biobands,Biobands,,d,Bull Kelp,0.2,0.3,0.4,,,Bull Kelp,no,do not assess,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_fish_salmoncoho_diversity_d,3.167993225182686e-05,3.727050853156101e-05,0.0003929963267490604,0.0004623486197047769,12.4052136104678,eco_fish_salmoncoho_diversity_d,eco_fish_salmoncoho_diversity_d,6590400,eco,fish,salmoncoho,diversity,diversity hotspot,,d,Coho Salmon,0.2,0.3,0.4,,,Coho Salmon,no,Density,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_fish_salmonpinkeven_diversity_d,4.4602077115699484e-05,5.247303190082291e-05,0.00024328344036846577,0.000286215812198195,5.45453162948845,eco_fish_salmonpinkeven_diversity_d,eco_fish_salmonpinkeven_diversity_d,6590600,eco,fish,salmonpinkeven,diversity,diversity hotspot,,d,Pink Salmon (even),0.2,0.3,0.4,,,Pink salmon (even),no,Density,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_birds_albatross_density_m,0.0,0.0,0.0,0.0,5989.04748678207,eco_birds_albatross_density_m,eco_birds_albatross_density_m,5200100,eco,birds,albatross,density,density - yr round,,m,Albatrosses,0.1,0.15,0.2,,,Albatrosses,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_coarse_coastalclasses_linesgravelbeach_d,0.0020214159447140114,0.0020214159447140114,2168.7413589676103,2168.7413589676103,1072882.28562699,eco_coarse_coastalclasses_lines_d_gravelbeach,eco_coarse_coastalclasses_linesgravelbeach_d,3090300,eco,coarse,coastalclasses,lines,Coastal Classes,gravelbeach,d,Gravel Beach,0.020697999999999998,0.041395999999999995,0.062094,,,Coastal Classes,no,do not assess,,,,,,,,,,,,,,1.0,,,,,,,,,
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_birds_shorebirdrock_density_d,0.0,0.0,0.0,0.0,6212.09649968147,eco_birds_shorebirdrock_density_d,eco_birds_shorebirdrock_density_d,5330100,eco,birds,shorebirdrock,density,density - yr round,,d,Shorebird (rocky),0.1,0.15,0.2,,,Shorebird (rocky),no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_coarse_geomorphicunits_polygonsfjordwallsteep_d,0.0006758576773457318,0.0006758576773457318,2108693.93689873,2108693.93689873,3120026608.5311303,eco_coarse_geomorphicunits_polygons_d_fjordwallsteep,eco_coarse_geomorphicunits_polygonsfjordwallsteep_d,3030500,eco,coarse,geomorphicunits,polygons,Geomorphic Units,fjordwallsteep,d,Fjord wall steep,0.062049,0.124098,0.186147,,,Geomorphic Units,no,Area,,,,,,,,,,1.0,,,,1.0,,,,,,,,,
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_mammals_killerwhaletransient_hsi_d,0.00018132344689124344,0.00018132344689124344,5332347.34688035,5332347.34688035,29407930625.0926,eco_mammals_killerwhaletransient_hsi_d,eco_mammals_killerwhaletransient_hsi_d,8090100,eco,mammals,killerwhaletransient,hsi,Habitat of Special Importance,,d,Killer Whale - Transients^,0.0,0.0,0.0,,^,Orca NE Pacific Transients,no,no target,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_birds_gull_densitywinter_m,0.0,0.0,0.0,0.0,1365.9890418052698,eco_birds_gull_densitywinter_m,eco_birds_gull_densitywinter_m,5260200,eco,birds,gull,densitywinter,density in winter,,m,Gulls,0.1,0.15,0.2,,,Gulls,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_birds_seaduck_densitywinter_d,0.0,0.0,0.0,0.0,10480.2601661682,eco_birds_seaduck_densitywinter_d,eco_birds_seaduck_densitywinter_d,5280300,eco,birds,seaduck,densitywinter,density in winter,,d,"Sea duck, unspecified",0.1,0.15,0.2,,,"Sea duck, unspecified",no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_coarse_geomorphicunits_polygonsfjordcrest_d,0.0002969869943395388,0.0002969869943395388,363159.69695302396,363159.69695302396,1222813469.528,eco_coarse_geomorphicunits_polygons_d_fjordcrest,eco_coarse_geomorphicunits_polygonsfjordcrest_d,3030100,eco,coarse,geomorphicunits,polygons,Geomorphic Units,fjordcrest,d,Fjord crest,0.098363,0.196726,0.295089,,,Geomorphic Units,no,Area,,,,,,,,,,1.0,,,,1.0,,,,,,,,,
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_coarse_geomorphicunits_polygonsfjorddepression_d,6.273046002489836e-05,6.273046002489836e-05,232098.21937845898,232098.21937845898,3699928540.0798397,eco_coarse_geomorphicunits_polygons_d_fjorddepression,eco_coarse_geomorphicunits_polygonsfjorddepression_d,3030200,eco,coarse,geomorphicunits,polygons,Geomorphic Units,fjorddepression,d,Fjord depression,0.056451999999999995,0.11290399999999999,0.169356,,,Geomorphic Units,no,Area,,,,,,,,,,1.0,,,,1.0,,,,,,,,,
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_birds_seaduck_densitymoulting_d,0.0,0.0,0.0,0.0,7150.65316104889,eco_birds_seaduck_densitymoulting_d,eco_birds_seaduck_densitymoulting_d,5280100,eco,birds,seaduck,densitymoulting,density - moulting,,d,"Sea duck, unspecified",0.1,0.15,0.2,,,"Sea duck, unspecified",no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_inverts_shrimpsmoothpink_records_d,0.0008472663803488858,0.0009967839768810422,2788574.761713537,3280676.19025122,3291260961.59423,eco_inverts_shrimpsmoothpink_records_d,eco_inverts_shrimpsmoothpink_records_d,7340100,eco,inverts,shrimpsmoothpink,records,records,,d,Smooth pink shrimp^,0.0,0.0,0.0,,^,Smooth pink shrimp,no,no target,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_inverts_shrimphumpback_records_d,0.0010536093849456748,0.0012395404528772645,3513138.678948444,4133104.32817464,3334384383.00318,eco_inverts_shrimphumpback_records_d,eco_inverts_shrimphumpback_records_d,7330100,eco,inverts,shrimphumpback,records,records,,d,Humpback shrimp ^,0.0,0.0,0.0,,^,Humpback shrimp ,no,no target,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_coarse_bottompatches_polygonsmixed_d,4.4946274961346585e-05,4.4946274961346585e-05,277995.740098178,277995.740098178,6185067401.8537,eco_coarse_bottompatches_polygons_d_mixed,eco_coarse_bottompatches_polygonsmixed_d,3050200,eco,coarse,bottompatches,polygons,Bottom Patches,mixed,d,Mixed substrate,0.081,0.162,0.243,,,Bottom Patches,no,Area,,,,,,,,1.0,,,,,,1.0,,,,,,,,,
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_birds_gooseswan_densitywinter_m,0.0,0.0,0.0,0.0,5518.50443029404,eco_birds_gooseswan_densitywinter_m,eco_birds_gooseswan_densitywinter_m,5270200,eco,birds,gooseswan,densitywinter,density in winter,,m,Goose/Swan,0.1,0.15,0.2,,,Goose/Swan,no,Density,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_plants_chlorophylla_concentration_d,4.673717829232377e-06,4.673717829232377e-06,1.23673689325813,1.23673689325813,264615.22463397303,eco_plants_chlorophylla_concentration_d,eco_plants_chlorophylla_concentration_d,4010100,eco,plants,chlorophylla,concentration,Chlorophyll A Concentration,,d,Phytoplankton,0.2,0.3,0.4,,,Phytoplankton,no,Density,,,,,,,,,,,,,,,,,,,,,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_coarse_ecosections_polygons_d,8.757809255489107e-06,8.757809255489107e-06,5344842.50389304,5344842.50389304,610294463828.7329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_inverts_shrimpspinypink_records_d,0.0015147589636843536,0.0017820693690404163,2812537.1532650474,3308867.23913535,1856755576.7579699,eco_inverts_shrimpspinypink_records_d,eco_inverts_shrimpspinypink_records_d,7310100,eco,inverts,shrimpspinypink,records,records,,d,Spiny or northern pink shrimp^,0.0,0.0,0.0,,^,Spiny or northern pink shrimp,no,no target,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_birds_shorebirdsand_density_d,0.0,0.0,0.0,0.0,1058.16578817368,eco_birds_shorebirdsand_density_d,eco_birds_shorebirdsand_density_d,5340100,eco,birds,shorebirdsand,density,density - yr round,,d,Shorebird (sand)^,0.0,0.0,0.0,,^,Shorebird (sand),no,no target,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0
S2_NVI_16,Nala_gla_la_2_S2MFN,NVI,Johnstone Strait,eco_coarse_geomorphicunits_polygonsfjordmound_d,0.00011197319937353952,0.00011197319937353952,201658.83599528,201658.83599528,1800956274.56845,eco_coarse_geomorphicunits_polygons_d_fjordmound,eco_coarse_geomorphicunits_polygonsfjordmound_d,3030400,eco,coarse,geomorphicunits,polygons,Geomorphic Units,fjordmound,d,Fjord mound,0.081137,0.162274,0.24341100000000002,,,Geomorphic Units,no,Area,,,,,,,,,,1.0,,,,1.0,,,,,,,,,
